,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4
158,2023-03-31 10:57:22.354170,"(-61.0, 166.0, 59.0)","(-24.0, 874.0, 1090.0)","(-18.0, -192.0, 22.0)","(-115.0, -180.0, -133.0)"
159,2023-03-31 10:57:22.368788,"(-48.0, 205.0, 102.0)","(-24.0, 876.0, 1111.0)","(-15.0, -226.0, 8.0)","(-81.0, -128.0, -126.0)"
160,2023-03-31 10:57:22.383367,"(-38.0, 175.0, 80.0)","(-45.0, 823.0, 1112.0)","(-1.0, -169.0, 3.0)","(-72.0, -208.0, -165.0)"
161,2023-03-31 10:57:22.397893,"(-157.0, 198.0, 112.0)","(-54.0, 825.0, 1103.0)","(-58.0, -212.0, 32.0)","(-96.0, -185.0, -181.0)"
162,2023-03-31 10:57:22.412713,"(-112.0, 166.0, 75.0)","(-99.0, 816.0, 1095.0)","(-42.0, -188.0, 16.0)","(-107.0, -184.0, -187.0)"
163,2023-03-31 10:57:22.442118,"(-118.0, 208.0, 110.0)","(-81.0, 842.0, 1065.0)","(-63.0, -251.0, 4.0)","(-173.0, -171.0, -206.0)"
164,2023-03-31 10:57:22.457022,"(-95.0, 166.0, 111.0)","(-137.0, 824.0, 1084.0)","(-36.0, -194.0, -2.0)","(-148.0, -146.0, -173.0)"
165,2023-03-31 10:57:22.471210,"(-93.0, 191.0, 72.0)","(-79.0, 802.0, 1109.0)","(-38.0, -181.0, -14.0)","(-171.0, -152.0, -187.0)"
166,2023-03-31 10:57:22.486486,"(-166.0, 117.0, 90.0)","(-74.0, 798.0, 1097.0)","(-79.0, -208.0, -2.0)","(-132.0, -157.0, -177.0)"
167,2023-03-31 10:57:22.502331,"(-121.0, 129.0, 106.0)","(-139.0, 780.0, 1094.0)","(-111.0, -221.0, 20.0)","(-168.0, -192.0, -194.0)"
168,2023-03-31 10:57:22.517375,"(-139.0, 147.0, 61.0)","(-121.0, 815.0, 1118.0)","(-102.0, -178.0, -5.0)","(-162.0, -144.0, -152.0)"
169,2023-03-31 10:57:22.532189,"(-175.0, 128.0, 86.0)","(-139.0, 761.0, 1105.0)","(-139.0, -179.0, -11.0)","(-184.0, -110.0, -189.0)"
170,2023-03-31 10:57:22.547903,"(-153.0, 94.0, 94.0)","(-144.0, 773.0, 1123.0)","(-127.0, -159.0, -52.0)","(-205.0, -127.0, -179.0)"
171,2023-03-31 10:57:22.563080,"(-158.0, 99.0, 48.0)","(-167.0, 776.0, 1108.0)","(-135.0, -157.0, -26.0)","(-216.0, -104.0, -196.0)"
172,2023-03-31 10:57:22.578004,"(-184.0, 66.0, 114.0)","(-137.0, 780.0, 1085.0)","(-105.0, -139.0, -43.0)","(-216.0, -141.0, -207.0)"
173,2023-03-31 10:57:22.592934,"(-167.0, 107.0, 53.0)","(-160.0, 793.0, 1090.0)","(-148.0, -164.0, -54.0)","(-212.0, -107.0, -198.0)"
174,2023-03-31 10:57:22.607728,"(-177.0, 89.0, 68.0)","(-170.0, 791.0, 1072.0)","(-157.0, -139.0, -18.0)","(-230.0, -98.0, -196.0)"
175,2023-03-31 10:57:22.622714,"(-209.0, 114.0, 73.0)","(-149.0, 786.0, 1060.0)","(-152.0, -216.0, -36.0)","(-239.0, -133.0, -201.0)"
176,2023-03-31 10:57:22.637870,"(-184.0, 140.0, 65.0)","(-133.0, 767.0, 1053.0)","(-161.0, -217.0, -64.0)","(-242.0, -130.0, -167.0)"
177,2023-03-31 10:57:22.652948,"(-204.0, 51.0, 103.0)","(-155.0, 776.0, 1125.0)","(-167.0, -178.0, -53.0)","(-222.0, -133.0, -197.0)"
178,2023-03-31 10:57:22.667967,"(-228.0, 125.0, 141.0)","(-195.0, 814.0, 1155.0)","(-160.0, -123.0, 22.0)","(-244.0, -123.0, -215.0)"
179,2023-03-31 10:57:22.682837,"(-244.0, 117.0, 75.0)","(-198.0, 815.0, 1148.0)","(-190.0, -182.0, -10.0)","(-264.0, -96.0, -207.0)"
180,2023-03-31 10:57:22.698087,"(-271.0, 136.0, 102.0)","(-221.0, 814.0, 1171.0)","(-218.0, -189.0, -21.0)","(-265.0, -123.0, -198.0)"
181,2023-03-31 10:57:22.727918,"(-269.0, 124.0, 71.0)","(-207.0, 834.0, 1184.0)","(-195.0, -165.0, -9.0)","(-296.0, -138.0, -184.0)"
182,2023-03-31 10:57:22.743095,"(-249.0, 139.0, 95.0)","(-243.0, 788.0, 1193.0)","(-200.0, -206.0, 4.0)","(-273.0, -152.0, -176.0)"
183,2023-03-31 10:57:22.758686,"(-304.0, 176.0, 97.0)","(-223.0, 851.0, 1166.0)","(-196.0, -235.0, 6.0)","(-313.0, -223.0, -191.0)"
184,2023-03-31 10:57:22.773966,"(-261.0, 201.0, 96.0)","(-247.0, 864.0, 1193.0)","(-224.0, -213.0, 3.0)","(-297.0, -157.0, -145.0)"
185,2023-03-31 10:57:22.789091,"(-292.0, 223.0, 110.0)","(-265.0, 836.0, 1195.0)","(-222.0, -241.0, 55.0)","(-311.0, -203.0, -208.0)"
186,2023-03-31 10:57:22.804250,"(-278.0, 211.0, 106.0)","(-256.0, 860.0, 1246.0)","(-235.0, -267.0, 46.0)","(-322.0, -209.0, -172.0)"
187,2023-03-31 10:57:22.819278,"(-315.0, 217.0, 114.0)","(-274.0, 914.0, 1295.0)","(-268.0, -259.0, 72.0)","(-364.0, -284.0, -176.0)"
188,2023-03-31 10:57:22.834343,"(-304.0, 248.0, 112.0)","(-259.0, 892.0, 1248.0)","(-287.0, -229.0, 41.0)","(-332.0, -285.0, -158.0)"
189,2023-03-31 10:57:22.849496,"(-316.0, 280.0, 99.0)","(-232.0, 892.0, 1237.0)","(-246.0, -258.0, 54.0)","(-362.0, -289.0, -168.0)"
190,2023-03-31 10:57:22.864195,"(-360.0, 275.0, 115.0)","(-231.0, 959.0, 1277.0)","(-278.0, -260.0, 63.0)","(-390.0, -304.0, -120.0)"
191,2023-03-31 10:57:22.879028,"(-376.0, 347.0, 90.0)","(-292.0, 971.0, 1272.0)","(-302.0, -245.0, 127.0)","(-371.0, -354.0, -118.0)"
192,2023-03-31 10:57:22.893731,"(-334.0, 319.0, 35.0)","(-286.0, 1017.0, 1318.0)","(-326.0, -199.0, 119.0)","(-394.0, -363.0, -103.0)"
193,2023-03-31 10:57:22.908757,"(-340.0, 359.0, 31.0)","(-244.0, 1066.0, 1300.0)","(-278.0, -173.0, 121.0)","(-407.0, -371.0, -150.0)"
194,2023-03-31 10:57:22.923718,"(-414.0, 370.0, 15.0)","(-280.0, 1053.0, 1300.0)","(-295.0, -223.0, 149.0)","(-375.0, -342.0, -87.0)"
195,2023-03-31 10:57:22.938680,"(-416.0, 380.0, 30.0)","(-279.0, 1113.0, 1294.0)","(-299.0, -186.0, 164.0)","(-446.0, -343.0, -81.0)"
196,2023-03-31 10:57:22.953836,"(-373.0, 363.0, -1.0)","(-267.0, 1089.0, 1310.0)","(-318.0, -180.0, 143.0)","(-413.0, -382.0, -49.0)"
197,2023-03-31 10:57:22.968996,"(-389.0, 382.0, -2.0)","(-270.0, 1144.0, 1280.0)","(-327.0, -196.0, 161.0)","(-383.0, -366.0, -55.0)"
198,2023-03-31 10:57:22.984247,"(-400.0, 358.0, -7.0)","(-286.0, 1135.0, 1323.0)","(-355.0, -176.0, 178.0)","(-416.0, -347.0, -31.0)"
199,2023-03-31 10:57:22.999198,"(-413.0, 421.0, -62.0)","(-251.0, 1171.0, 1292.0)","(-305.0, -134.0, 198.0)","(-408.0, -335.0, -43.0)"
200,2023-03-31 10:57:23.028930,"(-398.0, 388.0, -22.0)","(-299.0, 1204.0, 1281.0)","(-297.0, -163.0, 194.0)","(-388.0, -378.0, 14.0)"
201,2023-03-31 10:57:23.043943,"(-367.0, 374.0, -67.0)","(-286.0, 1228.0, 1281.0)","(-282.0, -121.0, 216.0)","(-409.0, -376.0, 18.0)"
202,2023-03-31 10:57:23.058855,"(-379.0, 424.0, -85.0)","(-259.0, 1222.0, 1306.0)","(-298.0, -88.0, 212.0)","(-383.0, -406.0, 49.0)"
203,2023-03-31 10:57:23.073972,"(-327.0, 372.0, -73.0)","(-288.0, 1271.0, 1285.0)","(-286.0, -67.0, 261.0)","(-363.0, -399.0, 18.0)"
204,2023-03-31 10:57:23.088961,"(-394.0, 386.0, -111.0)","(-220.0, 1263.0, 1283.0)","(-248.0, -69.0, 272.0)","(-400.0, -352.0, 78.0)"
205,2023-03-31 10:57:23.103959,"(-314.0, 399.0, -128.0)","(-182.0, 1303.0, 1244.0)","(-257.0, -62.0, 228.0)","(-339.0, -381.0, 65.0)"
206,2023-03-31 10:57:23.119044,"(-317.0, 388.0, -120.0)","(-190.0, 1337.0, 1283.0)","(-212.0, -29.0, 222.0)","(-306.0, -402.0, 73.0)"
207,2023-03-31 10:57:23.134329,"(-313.0, 369.0, -123.0)","(-187.0, 1332.0, 1264.0)","(-219.0, 7.0, 236.0)","(-309.0, -373.0, 50.0)"
208,2023-03-31 10:57:23.149692,"(-305.0, 333.0, -173.0)","(-172.0, 1275.0, 1226.0)","(-177.0, 44.0, 263.0)","(-325.0, -319.0, 76.0)"
209,2023-03-31 10:57:23.164942,"(-262.0, 333.0, -179.0)","(-143.0, 1297.0, 1253.0)","(-162.0, 22.0, 237.0)","(-292.0, -325.0, 135.0)"
210,2023-03-31 10:57:23.181116,"(-310.0, 372.0, -172.0)","(-155.0, 1297.0, 1244.0)","(-156.0, 6.0, 242.0)","(-224.0, -368.0, 116.0)"
211,2023-03-31 10:57:23.196913,"(-283.0, 366.0, -181.0)","(-141.0, 1353.0, 1242.0)","(-140.0, 27.0, 238.0)","(-239.0, -353.0, 160.0)"
212,2023-03-31 10:57:23.210933,"(-239.0, 329.0, -181.0)","(-150.0, 1313.0, 1207.0)","(-96.0, 47.0, 271.0)","(-200.0, -312.0, 151.0)"
213,2023-03-31 10:57:23.226482,"(-225.0, 349.0, -218.0)","(-115.0, 1332.0, 1178.0)","(-110.0, 95.0, 245.0)","(-234.0, -274.0, 110.0)"
214,2023-03-31 10:57:23.241841,"(-196.0, 294.0, -175.0)","(-89.0, 1288.0, 1180.0)","(-96.0, 91.0, 194.0)","(-158.0, -272.0, 117.0)"
215,2023-03-31 10:57:23.257120,"(-184.0, 279.0, -208.0)","(-17.0, 1276.0, 1159.0)","(-60.0, 93.0, 199.0)","(-205.0, -255.0, 140.0)"
216,2023-03-31 10:57:23.272626,"(-134.0, 245.0, -212.0)","(-12.0, 1241.0, 1094.0)","(-52.0, 95.0, 215.0)","(-125.0, -228.0, 85.0)"
217,2023-03-31 10:57:23.287885,"(-158.0, 279.0, -201.0)","(53.0, 1231.0, 1089.0)","(8.0, 189.0, 205.0)","(-154.0, -221.0, 113.0)"
218,2023-03-31 10:57:23.303190,"(-146.0, 248.0, -215.0)","(6.0, 1256.0, 1008.0)","(-75.0, 92.0, 159.0)","(-122.0, -209.0, 106.0)"
219,2023-03-31 10:57:23.318438,"(-83.0, 223.0, -234.0)","(37.0, 1207.0, 1039.0)","(-29.0, 166.0, 173.0)","(-88.0, -164.0, 78.0)"
220,2023-03-31 10:57:23.333676,"(-84.0, 198.0, -160.0)","(36.0, 1195.0, 1003.0)","(62.0, 164.0, 138.0)","(-79.0, -185.0, 109.0)"
221,2023-03-31 10:57:23.349373,"(-77.0, 159.0, -193.0)","(53.0, 1186.0, 1017.0)","(-7.0, 103.0, 115.0)","(-49.0, -133.0, 86.0)"
222,2023-03-31 10:57:23.365040,"(-54.0, 147.0, -198.0)","(17.0, 1170.0, 1011.0)","(67.0, 157.0, 118.0)","(-50.0, -111.0, 63.0)"
223,2023-03-31 10:57:23.380802,"(-87.0, 212.0, -179.0)","(34.0, 1142.0, 999.0)","(43.0, 103.0, 115.0)","(-9.0, -140.0, 84.0)"
224,2023-03-31 10:57:23.396922,"(-64.0, 164.0, -184.0)","(79.0, 1098.0, 995.0)","(73.0, 123.0, 103.0)","(-7.0, -124.0, 16.0)"
225,2023-03-31 10:57:23.413125,"(-55.0, 158.0, -173.0)","(82.0, 1103.0, 985.0)","(45.0, 92.0, 119.0)","(-55.0, -166.0, 85.0)"
226,2023-03-31 10:57:23.428853,"(18.0, 166.0, -123.0)","(69.0, 1112.0, 1020.0)","(61.0, 74.0, 110.0)","(-8.0, -167.0, 67.0)"
227,2023-03-31 10:57:23.444392,"(-36.0, 172.0, -163.0)","(100.0, 1068.0, 1011.0)","(86.0, 68.0, 123.0)","(-5.0, -152.0, 63.0)"
228,2023-03-31 10:57:23.460850,"(24.0, 170.0, -150.0)","(56.0, 1082.0, 1033.0)","(90.0, 42.0, 102.0)","(37.0, -157.0, 37.0)"
229,2023-03-31 10:57:23.475837,"(-21.0, 210.0, -130.0)","(88.0, 1108.0, 1002.0)","(66.0, 30.0, 107.0)","(20.0, -211.0, 11.0)"
230,2023-03-31 10:57:23.491194,"(10.0, 191.0, -119.0)","(100.0, 1081.0, 1060.0)","(102.0, 40.0, 73.0)","(42.0, -221.0, -12.0)"
231,2023-03-31 10:57:23.521467,"(20.0, 216.0, -145.0)","(102.0, 1080.0, 1056.0)","(79.0, 8.0, 89.0)","(54.0, -201.0, 2.0)"
232,2023-03-31 10:57:23.536794,"(20.0, 247.0, -118.0)","(155.0, 1021.0, 1076.0)","(77.0, -5.0, 120.0)","(56.0, -238.0, -2.0)"
233,2023-03-31 10:57:23.552149,"(56.0, 295.0, -82.0)","(84.0, 1048.0, 1117.0)","(78.0, -48.0, 132.0)","(0.0, -254.0, 28.0)"
234,2023-03-31 10:57:23.567375,"(42.0, 255.0, -68.0)","(72.0, 1010.0, 1138.0)","(101.0, -53.0, 125.0)","(36.0, -242.0, -63.0)"
235,2023-03-31 10:57:23.582602,"(-6.0, 291.0, -51.0)","(84.0, 1004.0, 1149.0)","(109.0, -86.0, 143.0)","(15.0, -281.0, -60.0)"
236,2023-03-31 10:57:23.598432,"(-24.0, 308.0, -42.0)","(36.0, 1107.0, 1199.0)","(99.0, -149.0, 129.0)","(-7.0, -368.0, -55.0)"
237,2023-03-31 10:57:23.614132,"(11.0, 326.0, -49.0)","(43.0, 1075.0, 1181.0)","(127.0, -141.0, 147.0)","(-42.0, -297.0, -52.0)"
238,2023-03-31 10:57:23.630156,"(2.0, 294.0, 9.0)","(37.0, 1060.0, 1202.0)","(71.0, -150.0, 146.0)","(-60.0, -345.0, -13.0)"
239,2023-03-31 10:57:23.645406,"(-27.0, 352.0, -43.0)","(-14.0, 1048.0, 1233.0)","(20.0, -171.0, 124.0)","(-30.0, -350.0, -66.0)"
240,2023-03-31 10:57:23.660685,"(-43.0, 356.0, -32.0)","(17.0, 1041.0, 1264.0)","(67.0, -177.0, 184.0)","(-60.0, -438.0, -72.0)"
241,2023-03-31 10:57:23.672857,"(-101.0, 343.0, 5.0)","(-39.0, 1033.0, 1240.0)","(-1.0, -200.0, 122.0)","(-116.0, -367.0, -71.0)"
242,2023-03-31 10:57:23.685723,"(-107.0, 366.0, 8.0)","(-63.0, 1037.0, 1266.0)","(29.0, -209.0, 151.0)","(-89.0, -407.0, -77.0)"
243,2023-03-31 10:57:23.701264,"(-102.0, 386.0, -3.0)","(-24.0, 1045.0, 1241.0)","(-73.0, -257.0, 139.0)","(-112.0, -370.0, -146.0)"
244,2023-03-31 10:57:23.716722,"(-139.0, 357.0, 30.0)","(-108.0, 1016.0, 1330.0)","(-27.0, -273.0, 136.0)","(-137.0, -386.0, -93.0)"
245,2023-03-31 10:57:23.732440,"(-204.0, 317.0, 69.0)","(-157.0, 999.0, 1278.0)","(-90.0, -256.0, 116.0)","(-185.0, -370.0, -201.0)"
246,2023-03-31 10:57:23.748023,"(-171.0, 312.0, 51.0)","(-138.0, 982.0, 1318.0)","(-136.0, -240.0, 82.0)","(-232.0, -372.0, -158.0)"
247,2023-03-31 10:57:23.763767,"(-242.0, 340.0, 66.0)","(-175.0, 932.0, 1307.0)","(-168.0, -303.0, 96.0)","(-307.0, -362.0, -142.0)"
248,2023-03-31 10:57:23.779678,"(-267.0, 313.0, 119.0)","(-190.0, 951.0, 1305.0)","(-190.0, -306.0, 106.0)","(-255.0, -314.0, -118.0)"
249,2023-03-31 10:57:23.795710,"(-304.0, 271.0, 49.0)","(-168.0, 950.0, 1356.0)","(-268.0, -285.0, 83.0)","(-322.0, -300.0, -155.0)"
250,2023-03-31 10:57:23.811201,"(-327.0, 270.0, 101.0)","(-224.0, 930.0, 1393.0)","(-260.0, -270.0, 111.0)","(-350.0, -290.0, -181.0)"
251,2023-03-31 10:57:23.826689,"(-338.0, 277.0, 76.0)","(-265.0, 916.0, 1353.0)","(-314.0, -185.0, 89.0)","(-439.0, -273.0, -120.0)"
252,2023-03-31 10:57:23.842979,"(-413.0, 249.0, 73.0)","(-353.0, 928.0, 1296.0)","(-370.0, -145.0, 97.0)","(-413.0, -289.0, -120.0)"
253,2023-03-31 10:57:23.870657,"(-359.0, 222.0, 29.0)","(-441.0, 926.0, 1293.0)","(-326.0, -171.0, 99.0)","(-436.0, -278.0, -99.0)"
254,2023-03-31 10:57:23.886295,"(-419.0, 221.0, 30.0)","(-459.0, 880.0, 1270.0)","(-369.0, -168.0, 78.0)","(-475.0, -235.0, -134.0)"
255,2023-03-31 10:57:23.902010,"(-428.0, 215.0, 59.0)","(-411.0, 873.0, 1271.0)","(-391.0, -156.0, 76.0)","(-443.0, -220.0, -114.0)"
256,2023-03-31 10:57:23.917687,"(-444.0, 213.0, 30.0)","(-417.0, 941.0, 1251.0)","(-347.0, -155.0, 102.0)","(-461.0, -214.0, -122.0)"
257,2023-03-31 10:57:23.933341,"(-413.0, 180.0, 70.0)","(-397.0, 946.0, 1252.0)","(-406.0, -86.0, 106.0)","(-439.0, -191.0, -86.0)"
258,2023-03-31 10:57:23.951600,"(-412.0, 162.0, 35.0)","(-430.0, 971.0, 1286.0)","(-395.0, -98.0, 92.0)","(-511.0, -186.0, -97.0)"
259,2023-03-31 10:57:23.951667,"(-430.0, 203.0, 42.0)","(-470.0, 968.0, 1292.0)","(-372.0, -126.0, 49.0)","(-478.0, -190.0, -68.0)"
260,2023-03-31 10:57:23.978669,"(-421.0, 168.0, -2.0)","(-415.0, 989.0, 1290.0)","(-363.0, -63.0, 74.0)","(-489.0, -167.0, -72.0)"
261,2023-03-31 10:57:23.994001,"(-462.0, 200.0, 21.0)","(-474.0, 947.0, 1286.0)","(-344.0, -70.0, 105.0)","(-482.0, -158.0, -59.0)"
262,2023-03-31 10:57:24.009558,"(-428.0, 157.0, -1.0)","(-449.0, 947.0, 1278.0)","(-354.0, -50.0, 33.0)","(-448.0, -173.0, -65.0)"
263,2023-03-31 10:57:24.024938,"(-438.0, 149.0, -7.0)","(-469.0, 965.0, 1263.0)","(-353.0, -46.0, 65.0)","(-508.0, -97.0, -69.0)"
264,2023-03-31 10:57:24.040487,"(-472.0, 161.0, -5.0)","(-463.0, 940.0, 1274.0)","(-388.0, -47.0, 95.0)","(-504.0, -128.0, -55.0)"
265,2023-03-31 10:57:24.055921,"(-432.0, 177.0, -27.0)","(-465.0, 965.0, 1238.0)","(-360.0, -13.0, 79.0)","(-509.0, -109.0, -76.0)"
266,2023-03-31 10:57:24.068251,"(-430.0, 180.0, 6.0)","(-497.0, 1017.0, 1265.0)","(-352.0, -45.0, 65.0)","(-495.0, -139.0, -40.0)"
267,2023-03-31 10:57:24.084548,"(-462.0, 143.0, -35.0)","(-454.0, 992.0, 1282.0)","(-410.0, 0.0, 71.0)","(-475.0, -175.0, -64.0)"
268,2023-03-31 10:57:24.100962,"(-474.0, 169.0, -22.0)","(-432.0, 976.0, 1248.0)","(-374.0, -48.0, 88.0)","(-481.0, -149.0, -55.0)"
269,2023-03-31 10:57:24.116568,"(-436.0, 154.0, -25.0)","(-471.0, 987.0, 1243.0)","(-374.0, -15.0, 69.0)","(-491.0, -173.0, -56.0)"
270,2023-03-31 10:57:24.132475,"(-458.0, 159.0, -57.0)","(-442.0, 1000.0, 1267.0)","(-359.0, -36.0, 73.0)","(-427.0, -179.0, -80.0)"
271,2023-03-31 10:57:24.149310,"(-451.0, 200.0, -52.0)","(-472.0, 1021.0, 1219.0)","(-389.0, -24.0, 98.0)","(-476.0, -203.0, -33.0)"
272,2023-03-31 10:57:24.165164,"(-467.0, 177.0, -29.0)","(-462.0, 997.0, 1222.0)","(-404.0, -60.0, 140.0)","(-466.0, -217.0, -50.0)"
273,2023-03-31 10:57:24.180991,"(-463.0, 221.0, -82.0)","(-459.0, 1058.0, 1245.0)","(-367.0, -44.0, 89.0)","(-462.0, -174.0, -51.0)"
274,2023-03-31 10:57:24.197403,"(-447.0, 190.0, -50.0)","(-459.0, 1048.0, 1200.0)","(-400.0, -24.0, 69.0)","(-485.0, -179.0, -56.0)"
275,2023-03-31 10:57:24.213253,"(-430.0, 220.0, -4.0)","(-435.0, 1056.0, 1244.0)","(-374.0, -72.0, 117.0)","(-454.0, -210.0, -56.0)"
276,2023-03-31 10:57:24.228973,"(-448.0, 236.0, -56.0)","(-398.0, 1034.0, 1240.0)","(-379.0, -110.0, 88.0)","(-500.0, -211.0, -76.0)"
277,2023-03-31 10:57:24.244914,"(-432.0, 211.0, -35.0)","(-417.0, 1082.0, 1273.0)","(-321.0, -75.0, 84.0)","(-471.0, -200.0, -49.0)"
278,2023-03-31 10:57:24.260721,"(-480.0, 227.0, -41.0)","(-433.0, 1065.0, 1345.0)","(-378.0, -84.0, 129.0)","(-485.0, -283.0, -40.0)"
279,2023-03-31 10:57:24.276383,"(-423.0, 236.0, -39.0)","(-456.0, 1118.0, 1320.0)","(-340.0, -106.0, 128.0)","(-456.0, -248.0, -5.0)"
280,2023-03-31 10:57:24.292099,"(-425.0, 263.0, -50.0)","(-438.0, 1095.0, 1300.0)","(-320.0, -84.0, 146.0)","(-501.0, -242.0, -29.0)"
281,2023-03-31 10:57:24.307786,"(-408.0, 286.0, -43.0)","(-421.0, 1142.0, 1321.0)","(-360.0, -78.0, 169.0)","(-480.0, -347.0, 1.0)"
282,2023-03-31 10:57:24.323522,"(-486.0, 320.0, -63.0)","(-404.0, 1198.0, 1307.0)","(-368.0, -86.0, 194.0)","(-449.0, -306.0, -28.0)"
283,2023-03-31 10:57:24.339264,"(-398.0, 344.0, -74.0)","(-361.0, 1176.0, 1362.0)","(-363.0, -89.0, 223.0)","(-448.0, -329.0, -13.0)"
284,2023-03-31 10:57:24.355108,"(-390.0, 342.0, -85.0)","(-369.0, 1227.0, 1370.0)","(-317.0, -111.0, 172.0)","(-439.0, -334.0, -15.0)"
285,2023-03-31 10:57:24.371101,"(-435.0, 343.0, -81.0)","(-359.0, 1222.0, 1371.0)","(-276.0, -57.0, 231.0)","(-369.0, -400.0, 70.0)"
286,2023-03-31 10:57:24.386984,"(-424.0, 392.0, -100.0)","(-374.0, 1202.0, 1332.0)","(-284.0, -51.0, 202.0)","(-422.0, -367.0, 11.0)"
287,2023-03-31 10:57:24.404383,"(-363.0, 364.0, -129.0)","(-307.0, 1244.0, 1366.0)","(-233.0, -71.0, 244.0)","(-359.0, -395.0, 28.0)"
288,2023-03-31 10:57:24.420882,"(-336.0, 402.0, -112.0)","(-293.0, 1268.0, 1344.0)","(-269.0, -58.0, 223.0)","(-329.0, -364.0, 78.0)"
289,2023-03-31 10:57:24.436816,"(-365.0, 375.0, -101.0)","(-329.0, 1323.0, 1348.0)","(-245.0, -33.0, 232.0)","(-335.0, -368.0, 71.0)"
290,2023-03-31 10:57:24.452212,"(-307.0, 431.0, -154.0)","(-246.0, 1311.0, 1358.0)","(-188.0, -36.0, 280.0)","(-341.0, -362.0, 106.0)"
291,2023-03-31 10:57:24.464973,"(-308.0, 379.0, -149.0)","(-279.0, 1306.0, 1374.0)","(-184.0, -40.0, 282.0)","(-326.0, -368.0, 73.0)"
292,2023-03-31 10:57:24.477384,"(-300.0, 372.0, -134.0)","(-305.0, 1320.0, 1332.0)","(-183.0, 13.0, 264.0)","(-292.0, -360.0, 80.0)"
293,2023-03-31 10:57:24.494057,"(-286.0, 337.0, -170.0)","(-185.0, 1334.0, 1308.0)","(-134.0, 39.0, 238.0)","(-276.0, -325.0, 110.0)"
294,2023-03-31 10:57:24.507232,"(-223.0, 346.0, -190.0)","(-239.0, 1349.0, 1357.0)","(-137.0, -26.0, 278.0)","(-241.0, -362.0, 107.0)"
295,2023-03-31 10:57:24.522310,"(-238.0, 369.0, -171.0)","(-203.0, 1359.0, 1337.0)","(-154.0, 24.0, 297.0)","(-265.0, -322.0, 137.0)"
296,2023-03-31 10:57:24.538202,"(-232.0, 317.0, -187.0)","(-249.0, 1325.0, 1349.0)","(-108.0, 23.0, 253.0)","(-233.0, -358.0, 139.0)"
297,2023-03-31 10:57:24.554206,"(-223.0, 355.0, -197.0)","(-234.0, 1342.0, 1272.0)","(-142.0, 35.0, 262.0)","(-228.0, -354.0, 126.0)"
298,2023-03-31 10:57:24.570125,"(-199.0, 338.0, -215.0)","(-200.0, 1317.0, 1324.0)","(-117.0, 74.0, 214.0)","(-146.0, -311.0, 88.0)"
299,2023-03-31 10:57:24.586189,"(-214.0, 372.0, -192.0)","(-196.0, 1296.0, 1308.0)","(-125.0, 96.0, 243.0)","(-182.0, -323.0, 106.0)"
300,2023-03-31 10:57:24.602555,"(-193.0, 334.0, -162.0)","(-185.0, 1336.0, 1288.0)","(-42.0, 75.0, 248.0)","(-160.0, -280.0, 127.0)"
301,2023-03-31 10:57:24.618585,"(-177.0, 329.0, -192.0)","(-175.0, 1296.0, 1303.0)","(-94.0, 7.0, 229.0)","(-188.0, -282.0, 124.0)"
302,2023-03-31 10:57:24.635332,"(-141.0, 338.0, -193.0)","(-220.0, 1332.0, 1298.0)","(-66.0, 76.0, 203.0)","(-158.0, -352.0, 124.0)"
303,2023-03-31 10:57:24.651870,"(-166.0, 327.0, -177.0)","(-147.0, 1307.0, 1289.0)","(-41.0, 65.0, 245.0)","(-126.0, -332.0, 85.0)"
304,2023-03-31 10:57:24.668270,"(-112.0, 343.0, -187.0)","(-196.0, 1285.0, 1288.0)","(-39.0, 43.0, 288.0)","(-115.0, -327.0, 96.0)"
305,2023-03-31 10:57:24.684741,"(-180.0, 307.0, -165.0)","(-158.0, 1272.0, 1317.0)","(-65.0, 57.0, 228.0)","(-174.0, -342.0, 109.0)"
306,2023-03-31 10:57:24.703914,"(-185.0, 332.0, -206.0)","(-167.0, 1304.0, 1326.0)","(-21.0, -34.0, 238.0)","(-112.0, -335.0, 83.0)"
307,2023-03-31 10:57:24.717766,"(-154.0, 391.0, -191.0)","(-154.0, 1271.0, 1306.0)","(-14.0, 26.0, 224.0)","(-131.0, -344.0, 110.0)"
308,2023-03-31 10:57:24.733363,"(-111.0, 340.0, -160.0)","(-196.0, 1290.0, 1304.0)","(-75.0, 26.0, 277.0)","(-102.0, -318.0, 85.0)"
309,2023-03-31 10:57:24.749620,"(-115.0, 382.0, -137.0)","(-146.0, 1292.0, 1310.0)","(0.0, 39.0, 221.0)","(-138.0, -374.0, 86.0)"
310,2023-03-31 10:57:24.765699,"(-176.0, 400.0, -147.0)","(-141.0, 1277.0, 1344.0)","(-57.0, 7.0, 279.0)","(-125.0, -396.0, 95.0)"
311,2023-03-31 10:57:24.781886,"(-156.0, 358.0, -168.0)","(-164.0, 1295.0, 1347.0)","(-26.0, 4.0, 228.0)","(-134.0, -373.0, 93.0)"
312,2023-03-31 10:57:24.798167,"(-135.0, 438.0, -141.0)","(-191.0, 1292.0, 1361.0)","(-42.0, -44.0, 277.0)","(-116.0, -377.0, 54.0)"
313,2023-03-31 10:57:24.817553,"(-140.0, 387.0, -172.0)","(-174.0, 1269.0, 1338.0)","(-101.0, -64.0, 250.0)","(-160.0, -378.0, 49.0)"
